Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
13.10.2024 00:20:00,980.83,10.82,285.55,9.54,91.8,12.99,11.92,1.06,7.6,12.15,1197.71,4.76,6.86,176.6,0,0,0,0,0,17.22,428.1
13.10.2024 00:30:00,980.47,11,285.76,9.62,91.2,13.14,11.99,1.16,7.64,12.23,1196.48,5.92,6.99,179.2,0,0,0,0,0,17.17,427.2
13.10.2024 00:40:00,980.27,10.99,285.76,9.66,91.5,13.13,12.02,1.12,7.66,12.26,1196.26,4.84,7.59,176.7,0,0,0,0,0,17.13,427.3
13.10.2024 00:50:00,980.2,10.96,285.74,9.73,92.1,13.11,12.07,1.04,7.7,12.32,1196.27,3.82,5.64,178.7,0,0,0,0,0,17.11,428
13.10.2024 01:00:00,980.15,10.92,285.7,9.74,92.4,13.07,12.08,0.99,7.7,12.32,1196.38,3.72,5.07,179.5,0,0,0,0,0,17.13,428.8
13.10.2024 01:10:00,979.96,10.91,285.71,9.74,92.5,13.06,12.08,0.98,7.71,12.33,1196.18,4.36,6.72,173.5,0,0,0,0,0,17.16,429.4
13.10.2024 01:20:00,979.7,10.95,285.77,9.8,92.6,13.1,12.13,0.97,7.74,12.38,1195.68,4.99,6.63,172.7,0,0,0,0,0,17.19,429.8
13.10.2024 01:30:00,979.6,10.99,285.82,9.86,92.7,13.13,12.18,0.96,7.77,12.43,1195.36,4.57,6.31,176.1,0,0,0,0,0,17.2,430.3
13.10.2024 01:40:00,979.39,11.04,285.89,9.91,92.7,13.18,12.22,0.96,7.8,12.47,1194.88,4.75,6.41,176.6,0,0,0,0,0,17.22,430.7
13.10.2024 01:50:00,979.25,11.18,286.04,10.01,92.5,13.3,12.3,1,7.85,12.56,1194.08,4.04,4.98,175.2,0,0,0,0,0,17.25,431
13.10.2024 02:00:00,979.15,11.25,286.12,10.15,92.9,13.36,12.41,0.95,7.92,12.68,1193.61,3.32,4.57,173.9,0,380,0,0,0,17.3,431.4
13.10.2024 02:10:00,979.13,11.02,285.89,10.22,94.8,13.16,12.48,0.68,7.96,12.74,1194.52,2.99,4.25,166.6,0,0,0,0,0,17.37,432.6
13.10.2024 02:20:00,979.12,10.73,285.6,10.23,96.7,12.91,12.48,0.43,7.97,12.75,1195.73,2.7,3.75,166,0,0,0,0,0,17.41,433.5
13.10.2024 02:30:00,979.06,10.58,285.45,10.28,98,12.78,12.52,0.26,8,12.79,1196.27,2.02,2.86,173.4,0,0,0,0,0,17.45,434.3
13.10.2024 02:40:00,979.03,10.67,285.55,10.35,97.9,12.86,12.59,0.27,8.04,12.86,1195.82,1.98,2.96,170.7,0,0,0,0,0,17.51,434.6
13.10.2024 02:50:00,979,10.74,285.62,10.42,97.9,12.92,12.65,0.27,8.07,12.92,1195.46,1.41,2.05,166.4,0,0,0,0,0,17.59,435.3
13.10.2024 03:00:00,979.07,10.9,285.77,10.52,97.5,13.06,12.73,0.33,8.13,13,1194.83,1.11,2.19,185,0,0,0,0,0,17.7,435.4
13.10.2024 03:10:00,979.22,11.05,285.91,10.61,97.1,13.19,12.8,0.38,8.17,13.08,1194.35,1.16,1.95,170.8,0,30,0,0,0,17.83,435.8
13.10.2024 03:20:00,979.26,11.23,286.09,10.76,96.9,13.35,12.93,0.41,8.26,13.21,1193.59,1.32,2.77,169.8,0,0,0,0,0,17.97,435.9
13.10.2024 03:30:00,979.22,11.34,286.2,10.87,96.9,13.44,13.03,0.42,8.32,13.3,1193.03,1.27,2.02,193,0,0,0,0,0,18.12,436.5
13.10.2024 03:40:00,979.24,11.62,286.48,11.05,96.3,13.7,13.19,0.51,8.42,13.47,1191.81,1.97,3.17,165.5,0,0,0,0,0,18.25,435.8
13.10.2024 03:50:00,979.15,11.72,286.59,11.14,96.2,13.79,13.26,0.52,8.47,13.54,1191.25,1.21,2.27,182.4,0,0,0,0,0,18.36,437.6
13.10.2024 04:00:00,979.05,11.98,286.86,11.14,94.6,14.03,13.27,0.76,8.47,13.55,1190.04,1.16,2.9,205.4,0,0,0,0,0,18.47,434.8
13.10.2024 04:10:00,979.13,12.42,287.3,11.11,91.7,14.44,13.24,1.2,8.45,13.52,1188.31,1.34,2.51,174.4,0,0,0,0,0,18.57,434.9
13.10.2024 04:20:00,979.08,12.37,287.25,10.93,90.9,14.39,13.08,1.31,8.35,13.36,1188.53,1.34,2.87,197.7,0,0,0,0,0,18.64,437.1
13.10.2024 04:30:00,979.09,12.48,287.36,10.79,89.4,14.5,12.96,1.54,8.27,13.24,1188.14,0.79,1.72,167.2,0,0,0,0,0,18.7,433.8
13.10.2024 04:40:00,979.05,12.62,287.51,10.6,87.5,14.63,12.8,1.83,8.17,13.07,1187.59,1.43,3.15,114.3,0,0,0,0,0,18.76,433.7
13.10.2024 04:50:00,979.18,12.69,287.57,10.13,84.4,14.7,12.4,2.29,7.92,12.67,1187.64,2.92,6.41,231.4,0,0,0,0,0,18.78,430.2
13.10.2024 05:00:00,979.24,12.72,287.59,9.84,82.6,14.73,12.16,2.56,7.76,12.42,1187.7,2.54,5.37,230.2,0,0,0,0,0,18.75,428.9
13.10.2024 05:10:00,979.37,12.59,287.45,9.66,82.3,14.6,12.02,2.58,7.67,12.27,1188.46,2.1,4.12,239.2,0,0,0,0,0,18.71,428.5
13.10.2024 05:20:00,979.48,12.55,287.4,9.46,81.4,14.56,11.85,2.71,7.56,12.1,1188.84,2.29,4.77,235.8,0,0,0,0,0,18.67,428.1
13.10.2024 05:30:00,979.91,12.49,287.3,9.02,79.34,14.5,11.51,3,7.34,11.74,1189.77,5.3,11.2,251.4,0.5,460,0,0,0,18.66,426.2
13.10.2024 05:40:00,979.98,11.19,285.99,8.43,83.1,13.31,11.06,2.25,7.05,11.29,1195.5,4.63,9,239.9,0.3,510,0,0,0,18.57,424.5
13.10.2024 05:50:00,980.08,10.39,285.18,8.44,87.7,12.62,11.07,1.55,7.05,11.29,1199,2.97,6.38,238.6,0.1,80,0,0,0,18.35,424.3
13.10.2024 06:00:00,980.58,10.37,285.11,8.66,89.1,12.6,11.23,1.37,7.15,11.45,1199.62,2.89,6.77,265.5,0,190,0,0,0,18.08,425
13.10.2024 06:10:00,981.13,10.12,284.82,7.98,86.5,12.39,10.72,1.67,6.82,10.93,1201.59,4.21,11.65,257.4,0.5,500,0,0,0,17.83,424.5
13.10.2024 06:20:00,981.19,9.12,283.81,7.01,86.6,11.59,10.03,1.55,6.39,10.23,1206.24,3.65,9.16,245.9,0.2,530,0,0,0,17.53,423
13.10.2024 06:30:00,981.08,8.78,283.47,6.57,86,11.32,9.74,1.59,6.2,9.93,1207.7,2.58,5.66,251.8,0,70,0,2.07,3.2,17.19,422.8
13.10.2024 06:40:00,981.39,8.73,283.4,6.83,87.8,11.28,9.91,1.38,6.3,10.1,1208.22,2.1,4.62,250.2,0,0,0.29,4.26,5.86,16.87,423.2
13.10.2024 06:50:00,981.69,8.84,283.48,6.97,88,11.37,10,1.36,6.36,10.19,1208.07,2.19,4.95,255.7,0,0,2.42,8.2,10.42,16.62,423.8
13.10.2024 07:00:00,981.78,8.91,283.55,7.15,88.7,11.42,10.13,1.29,6.44,10.32,1207.82,2.34,4.18,243.4,0,0,9.04,23.11,35.57,16.43,424.2
13.10.2024 07:10:00,981.91,8.92,283.55,7.13,88.5,11.43,10.12,1.31,6.43,10.3,1207.95,2.19,4.53,250.1,0,0,14.21,40.06,46.02,16.31,424.2
13.10.2024 07:20:00,982.08,8.92,283.53,6.7,85.9,11.43,9.82,1.61,6.24,10,1208.3,3.28,7.22,261.5,0,0,26.56,64.64,123.29,16.21,423.6
13.10.2024 07:30:00,982.32,9.33,283.92,6.62,83.1,11.75,9.77,1.99,6.21,9.94,1206.87,2.09,4.24,267.4,0,0,93.87,158.62,178.72,16.1,423.1
13.10.2024 07:40:00,982.6,9.78,284.35,6.81,81.7,12.11,9.9,2.22,6.29,10.07,1205.23,1.75,3.77,261.7,0,0,49.5,104.18,173.71,16.14,422.9
13.10.2024 07:50:00,982.85,9.34,283.89,6.61,83,11.76,9.76,2,6.2,9.93,1207.48,2.09,3.61,240.8,0,0,99.51,180.29,275.12,16.3,423
13.10.2024 08:00:00,983.05,9.76,284.3,6.63,80.8,12.1,9.77,2.32,6.21,9.94,1205.93,3.31,7.79,222.7,0,0,186.21,309.5,348.01,16.43,422.6
13.10.2024 08:10:00,983.24,10.27,284.79,6.74,78.68,12.52,9.85,2.67,6.25,10.02,1203.96,2.93,7.1,230.3,0,0,225.52,394.61,438.64,16.68,422
13.10.2024 08:20:00,983.49,10.49,284.99,6.29,75.14,12.7,9.55,3.16,6.06,9.71,1203.47,4.12,7.47,241,0,0,193.91,349.76,473.83,17.08,421.7
13.10.2024 08:30:00,983.75,10.09,284.57,5.7,74.1,12.37,9.16,3.2,5.82,9.32,1205.67,2.85,5.11,243.8,0,0,159.04,297.29,361.73,17.46,421.1
13.10.2024 08:40:00,983.98,9.87,284.33,4.96,71.43,12.19,8.71,3.48,5.52,8.85,1207.1,3.13,8.78,249.9,0,0,160.92,304.48,317.93,17.66,420.8
13.10.2024 08:50:00,984.19,9.71,284.15,4.7,70.9,12.06,8.55,3.51,5.42,8.69,1208.11,3.81,7.41,242.4,0,0,153.08,292.94,305.86,17.72,420.5
13.10.2024 09:00:00,984.46,9.58,284,4.64,71.22,11.95,8.51,3.44,5.4,8.65,1209.02,3.63,7.21,250.4,0,0,157.44,303.42,317.81,17.68,420.5
13.10.2024 09:10:00,984.71,9.46,283.86,4.33,70.27,11.86,8.33,3.52,5.28,8.46,1209.93,4.78,9.3,248.9,0,0,159.18,308.03,322.78,17.58,420.6
13.10.2024 09:20:00,984.86,9.36,283.75,4.23,70.22,11.78,8.27,3.51,5.24,8.4,1210.57,4.16,8.45,241.1,0,0,208.68,396.79,576.3,17.43,420.3
13.10.2024 09:30:00,984.93,9.63,284.01,4.15,68.56,11.99,8.22,3.77,5.21,8.35,1209.52,4.99,11.17,234.2,0,0,383.52,703.68,831.14,17.31,420.1
13.10.2024 09:40:00,984.96,9.95,284.33,3.82,65.55,12.25,8.03,4.22,5.09,8.15,1208.28,6.27,12.66,238.3,0.1,0,368.94,684.38,861.94,17.35,420.1
13.10.2024 09:50:00,985.11,9.91,284.28,3.83,65.78,12.22,8.04,4.18,5.09,8.16,1208.63,5.02,8.07,238.7,0,0,297.88,560.78,748.92,17.48,419.8
13.10.2024 10:00:00,985.24,9.8,284.16,3.65,65.45,12.13,7.94,4.19,5.03,8.06,1209.31,5.99,9.39,242.1,0,0,303.71,574.29,804.34,17.59,419.8
13.10.2024 10:10:00,985.41,9.86,284.2,3.67,65.26,12.18,7.95,4.23,5.03,8.07,1209.26,5.2,9.69,238.9,0,0,267.32,505.74,795.74,17.64,419.6
13.10.2024 10:20:00,985.45,9.82,284.16,3.59,65.1,12.15,7.91,4.24,5.01,8.02,1209.49,4.3,8.88,244.4,0,0,303.47,573.65,738.39,17.65,419.6
13.10.2024 10:30:00,985.6,9.84,284.17,3.65,65.29,12.16,7.94,4.22,5.03,8.06,1209.58,4.52,10.52,242.7,0,0,240.2,460.36,815.76,17.68,419.5
13.10.2024 10:40:00,985.77,10.03,284.34,3.76,64.93,12.32,8,4.32,5.06,8.11,1208.95,4.63,8.1,240.3,0,0,398.87,749.8,961.91,17.69,419.4
13.10.2024 10:50:00,985.85,10.38,284.69,3.87,63.94,12.61,8.06,4.55,5.1,8.18,1207.52,4.85,13.47,230.1,0,0,424.4,801.86,1360.67,17.76,419.2
13.10.2024 11:00:00,986.02,10.64,284.94,3.97,63.26,12.83,8.12,4.71,5.14,8.23,1206.6,4.82,9.01,242.9,0,0,433.53,785.93,1365.82,17.92,418.9
13.10.2024 11:10:00,986.1,10.59,284.88,3.97,63.48,12.79,8.12,4.67,5.14,8.23,1206.91,5.17,9.4,237,0,0,458.39,850.6,1234.04,18.12,419.2
13.10.2024 11:20:00,986.17,10.84,285.12,4.17,63.34,13,8.24,4.77,5.21,8.35,1205.88,4.27,9.22,231.2,0,0,475.07,876.2,1193.88,18.32,419
13.10.2024 11:30:00,986.44,10.96,285.22,4.06,62.36,13.11,8.17,4.93,5.17,8.29,1205.73,6.02,10.57,237.9,0,0,543.75,1008.93,1452.02,18.52,419.1
13.10.2024 11:40:00,986.64,10.9,285.14,4.03,62.44,13.06,8.15,4.9,5.16,8.26,1206.24,6.04,10.32,240.9,0,0,341.49,652.5,1480.33,18.7,419.1
13.10.2024 11:50:00,986.8,10.63,284.86,4.01,63.51,12.82,8.14,4.68,5.15,8.25,1207.59,5.18,10.88,236,0,0,204.05,399.42,687.58,18.81,419.1
13.10.2024 12:00:00,986.84,10.4,284.63,4,64.45,12.63,8.14,4.49,5.15,8.25,1208.62,5.17,8.68,235.4,0,0,242.13,472.08,769.1,18.83,419.3
13.10.2024 12:10:00,986.86,10.42,284.64,4.05,64.6,12.64,8.17,4.48,5.16,8.28,1208.55,4.94,9.97,234.9,0,0,229.46,453.02,792.52,18.76,419.1
13.10.2024 12:20:00,986.88,10.5,284.72,4.07,64.31,12.71,8.18,4.54,5.17,8.28,1208.23,4.69,9.02,232.2,0,0,220.42,428.07,721.28,18.67,419.1
13.10.2024 12:30:00,987.07,10.58,284.79,4.07,64,12.78,8.18,4.6,5.17,8.29,1208.12,4.04,7.91,244.4,0,0,220.18,440.63,964.35,18.59,419.2
13.10.2024 12:40:00,987.14,10.69,284.89,4.09,63.6,12.87,8.19,4.69,5.18,8.29,1207.73,4.42,9.29,230.6,0,0,298.71,591.09,1353.13,18.56,419.2
13.10.2024 12:50:00,987.2,10.94,285.14,4.17,62.91,13.09,8.24,4.86,5.21,8.34,1206.72,3.56,6.72,228.8,0,0,427.42,787.32,1310.99,18.58,418.9
13.10.2024 13:00:00,987.35,11.5,285.69,4.44,61.78,13.59,8.39,5.19,5.31,8.5,1204.46,2.6,4.66,236.5,0,0,313.38,601.99,1314.18,18.72,418.6
13.10.2024 13:10:00,987.59,11.25,285.42,4.19,61.72,13.36,8.25,5.12,5.21,8.35,1205.88,5.2,8.11,231.8,0,0,150.6,293.67,634.43,18.99,418.8
13.10.2024 13:20:00,987.73,10.9,285.05,3.99,62.28,13.06,8.13,4.92,5.14,8.23,1207.59,5.02,9.65,237.3,0,0,169.6,330.56,474.79,19.16,418.9
13.10.2024 13:30:00,987.67,10.95,285.11,4.07,62.43,13.1,8.18,4.92,5.17,8.28,1207.28,4.55,9.83,232.3,0,0,201,388.89,519.07,19.16,418.7
13.10.2024 13:40:00,987.8,11.07,285.22,4.05,61.83,13.2,8.16,5.04,5.16,8.27,1206.94,5.01,9.51,237.2,0,0,158.94,309.13,358.74,19.11,418.7
13.10.2024 13:50:00,987.97,11.09,285.23,4.14,62.13,13.22,8.21,5.01,5.19,8.32,1207.04,4.89,9.45,229.1,0,0,212.75,414.7,839.08,19.05,418.6
13.10.2024 14:00:00,988.19,11.14,285.26,4.23,62.34,13.27,8.27,5,5.22,8.37,1207.07,3.24,6.22,240.8,0,0,183.48,362.07,702.6,19,418.6
13.10.2024 14:10:00,988.31,11.22,285.33,4.25,62.11,13.34,8.28,5.05,5.23,8.38,1206.87,4.98,9.38,225.1,0,0,212.3,414.36,624.05,18.98,418.9
13.10.2024 14:20:00,988.49,11.21,285.3,4.26,62.18,13.33,8.29,5.04,5.23,8.38,1207.13,5.15,8.06,232.8,0,0,233.36,449.68,653.09,18.97,418.8
13.10.2024 14:30:00,988.69,11.22,285.3,4.2,61.87,13.34,8.25,5.09,5.21,8.35,1207.35,4.04,7.58,235.8,0,0,154.55,301.74,467.88,18.97,419
13.10.2024 14:40:00,988.84,11.1,285.16,4.24,62.56,13.23,8.28,4.95,5.22,8.37,1208.03,4.79,9.26,234.8,0,0,125.82,248.97,305.82,18.98,419.2
13.10.2024 14:50:00,988.97,10.95,285,4.09,62.51,13.1,8.19,4.91,5.17,8.28,1208.87,4.17,8.58,238.4,0,0,99.06,198.99,234.93,18.96,419.2
13.10.2024 15:00:00,989.06,10.92,284.97,4.14,62.86,13.07,8.22,4.86,5.18,8.31,1209.09,4.09,8.96,235,0,0,96.77,191.71,227.98,18.86,419.3
13.10.2024 15:10:00,989.1,10.93,284.97,4.32,63.63,13.08,8.32,4.76,5.25,8.42,1209.05,4.5,8.47,240.5,0,0,118.05,234.44,254.88,18.77,419.2
13.10.2024 15:20:00,989.1,10.86,284.9,4.53,64.86,13.02,8.45,4.58,5.33,8.54,1209.29,3.78,7.06,234.1,0,0,114.85,231.66,243.64,18.66,419.2
13.10.2024 15:30:00,989.29,10.77,284.8,4.56,65.39,12.94,8.46,4.48,5.34,8.56,1209.9,3.68,6.84,235.2,0,0,93.5,189.16,237.93,18.55,419.2
13.10.2024 15:40:00,989.58,10.72,284.72,4.61,65.85,12.9,8.49,4.41,5.36,8.58,1210.46,2.6,5.1,220,0,0,93.92,190.5,225.24,18.44,419.3
13.10.2024 15:50:00,989.59,10.68,284.68,4.74,66.64,12.87,8.57,4.29,5.41,8.66,1210.6,2.29,4.36,215,0,0,102.16,204.68,225.85,18.37,419.3
13.10.2024 16:00:00,989.68,10.71,284.7,4.76,66.57,12.89,8.58,4.31,5.41,8.67,1210.58,3.62,6.31,229.4,0,0,83.34,166.23,195.57,18.35,419.3
13.10.2024 16:10:00,989.83,10.7,284.68,4.75,66.57,12.88,8.58,4.31,5.41,8.66,1210.81,3.09,4.85,234.6,0,0,64.01,127.92,144.88,18.32,419.3
13.10.2024 16:20:00,989.92,10.65,284.62,4.82,67.15,12.84,8.62,4.22,5.44,8.71,1211.11,3.83,9.23,216.2,0,0,55.27,111.84,117.95,18.28,419.7
13.10.2024 16:30:00,989.94,10.56,284.53,4.93,68.05,12.76,8.69,4.08,5.48,8.77,1211.49,2.34,4.2,223.5,0,0,49.14,99.41,110.04,18.22,419.8
13.10.2024 16:40:00,990.08,10.46,284.42,4.86,68.19,12.68,8.65,4.03,5.45,8.73,1212.11,3.69,5.64,233.7,0,0,36.02,73.32,88.51,18.15,419.9
13.10.2024 16:50:00,990.3,10.35,284.29,4.91,68.93,12.59,8.68,3.91,5.47,8.76,1212.84,2.85,5.89,246.2,0,0,27.07,55.22,59.64,18.05,420.2
13.10.2024 17:00:00,990.4,10.25,284.18,4.89,69.29,12.5,8.66,3.84,5.46,8.75,1213.39,3.99,5.89,232.6,0,0,29.6,50.56,58.69,17.94,420.3
13.10.2024 17:10:00,990.46,10.16,284.09,4.87,69.62,12.43,8.65,3.78,5.45,8.73,1213.86,3.91,7.28,234.7,0,0,11.23,27,35.34,17.8,420.6
13.10.2024 17:20:00,990.54,10,283.92,4.9,70.52,12.29,8.67,3.62,5.46,8.75,1214.63,2.67,5.07,225.9,0,0,3.85,13.15,19.79,17.64,421
13.10.2024 17:30:00,990.69,9.95,283.86,4.88,70.66,12.25,8.66,3.59,5.45,8.74,1215.04,3.96,6.28,232.7,0,0,0.43,4.17,7.36,17.48,421.1
13.10.2024 17:40:00,990.77,10.04,283.94,4.88,70.2,12.33,8.65,3.67,5.45,8.73,1214.75,4.39,8.4,237.8,0,0,0,1.94,2.99,17.33,421.2
13.10.2024 17:50:00,990.88,10.08,283.97,4.89,70.06,12.36,8.66,3.7,5.45,8.74,1214.71,3.58,7.28,226.7,0,0,0,0,0,17.19,421.3
13.10.2024 18:00:00,991.04,9.93,283.81,4.89,70.78,12.24,8.66,3.58,5.45,8.74,1215.55,2.77,5.89,234.4,0,0,0,0,0,17.06,421.6
13.10.2024 18:10:00,991.28,9.78,283.64,4.82,71.16,12.11,8.62,3.49,5.43,8.7,1216.51,2.99,5.42,241.8,0,0,0,0,0,16.94,421.7
13.10.2024 18:20:00,991.4,9.64,283.49,4.83,71.9,12,8.63,3.37,5.43,8.7,1217.26,3.48,5.61,235.1,0,0,0,0,0,16.8,421.8
13.10.2024 18:30:00,991.45,9.57,283.42,4.86,72.35,11.94,8.64,3.3,5.44,8.72,1217.62,3.9,6.09,235.2,0,0,0,0,0,16.65,422
13.10.2024 18:40:00,991.53,9.48,283.32,4.88,72.93,11.87,8.66,3.21,5.45,8.73,1218.09,3.5,6.13,233.3,0,0,0,0,0,16.5,422.2
13.10.2024 18:50:00,991.63,9.44,283.27,4.89,73.17,11.84,8.66,3.18,5.45,8.74,1218.39,3.03,6.13,232.8,0,0,0,0,0,16.36,422.2
13.10.2024 19:00:00,991.64,9.3,283.13,4.9,73.92,11.73,8.67,3.06,5.46,8.74,1219,1.91,3.73,223.4,0,0,0,0,0,16.24,422.6
13.10.2024 19:10:00,991.74,9.18,283,4.93,74.69,11.63,8.69,2.94,5.47,8.76,1219.63,2.5,5.51,230.3,0,0,0,0,0,16.16,422.8
13.10.2024 19:20:00,991.74,9.11,282.93,4.98,75.29,11.58,8.72,2.86,5.49,8.79,1219.92,2.06,4.14,229.3,0,0,0,0,0,16.08,422.9
13.10.2024 19:30:00,991.76,9.12,282.94,5,75.34,11.59,8.73,2.86,5.49,8.8,1219.9,2.28,5.14,249.1,0,0,0,0,0,16,422.8
13.10.2024 19:40:00,991.82,9.07,282.88,5.02,75.72,11.55,8.74,2.8,5.5,8.82,1220.18,2.51,6.34,256.6,0,0,0,0,0,15.91,422.9
13.10.2024 19:50:00,991.96,9.04,282.84,5.04,75.95,11.52,8.75,2.77,5.51,8.82,1220.48,2.61,5.51,255.2,0,0,0,0,0,15.82,422.9
13.10.2024 20:00:00,992.01,8.95,282.75,5.05,76.45,11.45,8.76,2.7,5.51,8.83,1220.93,2.16,3.88,249,0,0,0,0,0,15.74,423.1
13.10.2024 20:10:00,992.1,8.86,282.65,5.03,76.83,11.38,8.75,2.64,5.5,8.82,1221.44,2.46,4.47,229,0,0,0,0,0,15.66,423.2
13.10.2024 20:20:00,992.3,8.78,282.55,5.05,77.34,11.32,8.76,2.57,5.51,8.83,1222.02,1.74,4.08,231.5,0,0,0,0,0,15.59,423.3
13.10.2024 20:30:00,992.45,8.66,282.42,5.05,77.97,11.23,8.76,2.47,5.51,8.82,1222.72,1.59,3.8,227.9,0,0,0,0,0,15.52,423.3
13.10.2024 20:40:00,992.52,8.64,282.4,5.05,78.12,11.22,8.76,2.45,5.51,8.83,1222.9,1.23,2.45,225.2,0,0,0,0,0,15.47,423.5
13.10.2024 20:50:00,992.55,8.57,282.32,5.07,78.56,11.16,8.77,2.39,5.51,8.84,1223.23,1.97,3.64,225.6,0,0,0,0,0,15.42,423.6
13.10.2024 21:00:00,992.81,8.51,282.24,5.11,79.12,11.12,8.8,2.32,5.53,8.86,1223.81,2.33,4.63,230.1,0,0,0,0,0,15.39,423.8
13.10.2024 21:10:00,992.9,8.44,282.16,5.15,79.73,11.06,8.82,2.24,5.55,8.89,1224.21,1.95,3.22,244.6,0,0,0,0,0,15.36,423.9
13.10.2024 21:20:00,992.94,8.38,282.1,5.16,80.1,11.02,8.83,2.19,5.55,8.89,1224.52,2.64,4.44,235.4,0,0,0,0,0,15.31,424.1
13.10.2024 21:30:00,992.94,8.33,282.05,5.18,80.5,10.98,8.84,2.14,5.56,8.9,1224.73,2.34,3.52,245.1,0,0,0,0,0,15.26,424.2
13.10.2024 21:40:00,993.01,8.43,282.15,5.18,79.93,11.06,8.84,2.22,5.55,8.9,1224.39,2.76,4.82,252.7,0,0,0,0,0,15.2,424.1
13.10.2024 21:50:00,993.14,8.46,282.17,5.21,79.95,11.08,8.86,2.22,5.57,8.92,1224.4,2.2,3.88,245.2,0,0,0,0,0,15.16,424.2
13.10.2024 22:00:00,993.22,8.43,282.13,5.23,80.2,11.06,8.87,2.19,5.57,8.93,1224.63,2.97,5.8,239.7,0,0,0,0,0,15.13,424.5
13.10.2024 22:10:00,993.27,8.42,282.11,5.22,80.2,11.05,8.86,2.19,5.57,8.92,1224.74,2.47,4.76,239.6,0,0,0,0,0,15.1,424.7
13.10.2024 22:20:00,993.33,8.39,282.08,5.24,80.5,11.03,8.88,2.15,5.58,8.94,1224.94,2.08,4.14,240.3,0,0,0,0,0,15.07,424.8
13.10.2024 22:30:00,993.31,8.33,282.02,5.25,80.9,10.98,8.88,2.1,5.58,8.94,1225.17,1.43,3.32,245.3,0,0,0,0,0,15.06,425
13.10.2024 22:40:00,993.42,8.26,281.94,5.24,81.2,10.93,8.88,2.05,5.58,8.93,1225.61,1.14,3.49,215.4,0,0,0,0,0,15.06,425.2
13.10.2024 22:50:00,993.52,8.23,281.9,5.23,81.3,10.91,8.87,2.04,5.57,8.93,1225.87,1.07,2.17,239.9,0,0,0,0,0,15.07,425
13.10.2024 23:00:00,993.58,8.24,281.91,5.24,81.3,10.92,8.87,2.04,5.57,8.93,1225.9,1.3,2.74,245.9,0,0,0,0,0,15.08,424.9
13.10.2024 23:10:00,993.61,8.2,281.87,5.25,81.6,10.89,8.88,2,5.58,8.94,1226.11,1.75,3.23,244.6,0,0,0,0,0,15.11,425
13.10.2024 23:20:00,993.67,8.17,281.83,5.27,81.9,10.86,8.9,1.97,5.59,8.95,1226.31,1.67,2.86,230.3,0,0,0,0,0,15.13,425.1
13.10.2024 23:30:00,993.72,8.16,281.82,5.26,81.9,10.86,8.89,1.96,5.58,8.95,1226.41,1.09,2.39,234.7,0,0,0,0,0,15.13,425
13.10.2024 23:40:00,993.79,8.12,281.77,5.28,82.2,10.83,8.9,1.93,5.59,8.96,1226.66,1.04,1.98,194.6,0,0,0,0,0,15.15,425.2
13.10.2024 23:50:00,993.88,8.22,281.86,5.32,81.9,10.9,8.93,1.97,5.61,8.98,1226.33,0.99,1.88,125.2,0,0,0,0,0,15.17,425.8
14.10.2024 00:00:00,993.93,8.28,281.92,5.31,81.5,10.95,8.92,2.02,5.6,8.97,1226.14,1.57,2.61,163.8,0,0,0,0,0,15.21,425.4
14.10.2024 00:10:00,994.12,8.24,281.87,5.31,81.7,10.92,8.92,2,5.6,8.97,1226.54,1.47,2.99,203.9,0,0,0,0,0,15.27,426.1
14.10.2024 00:20:00,994.18,8.26,281.88,5.31,81.6,10.93,8.92,2.01,5.6,8.97,1226.54,1.43,2.46,209.4,0,0,0,0,0,15.33,425.3
14.10.2024 00:30:00,994.26,8.29,281.9,5.32,81.5,10.95,8.93,2.03,5.6,8.98,1226.5,1.62,3.17,214.2,0,0,0,0,0,15.41,424.9
14.10.2024 00:40:00,994.35,8.28,281.89,5.35,81.7,10.95,8.94,2,5.61,8.99,1226.65,1.68,3.33,225.1,0,0,0,0,0,15.49,425
14.10.2024 00:50:00,994.34,8.33,281.94,5.34,81.4,10.98,8.94,2.04,5.61,8.99,1226.41,2.05,3.58,226.6,0,0,0,0,0,15.56,424.7
14.10.2024 01:00:00,994.24,8.31,281.93,5.39,81.8,10.97,8.97,2,5.63,9.02,1226.36,1.42,2.58,227.2,0,0,0,0,0,15.61,424.9
14.10.2024 01:10:00,994.29,8.29,281.9,5.41,82,10.95,8.98,1.97,5.64,9.03,1226.51,2.08,3.58,235.7,0,0,0,0,0,15.65,424.6
14.10.2024 01:20:00,994.12,8.2,281.83,5.39,82.4,10.89,8.97,1.92,5.63,9.02,1226.7,1.35,2.1,223.1,0,0,0,0,0,15.67,424.6
14.10.2024 01:30:00,993.99,8.04,281.68,5.35,83.1,10.77,8.95,1.82,5.62,9,1227.25,1.18,2.72,225,0,0,0,0,0,15.64,424.7
14.10.2024 01:40:00,993.98,7.87,281.5,5.29,83.7,10.64,8.91,1.73,5.59,8.96,1228,1.05,2.13,225.5,0,0,0,0,0,15.56,424.9
